"","Subject","session","Ensemble","Addend","Augend","rt","Accuracy","Response","ResponseType","Trial","Block"
"1623",10,7,333,3,"H",899,1,"K","true",31,2
"1624",10,7,333,2,"F",1975,1,"I","true+1",32,2
"1625",10,7,333,5,"I",950,1,"N","true",33,2
"1626",10,7,333,2,"J",1148,1,"M","true+1",35,2
"1627",10,7,333,3,"H",1733,1,"K","true",36,2
"1628",10,7,333,5,"F",1049,1,"J","true-1",37,2
"1629",10,7,333,2,"I",1092,1,"J","true-1",38,2
"1630",10,7,333,2,"G",1077,1,"J","true+1",39,2
"1631",10,7,333,4,"H",1164,1,"M","true+1",40,2
"1632",10,7,333,2,"H",1665,1,"I","true-1",41,2
"1633",10,7,333,2,"E",1154,1,"G","true",42,2
"1634",10,7,333,4,"G",1660,1,"K","true",43,2
"1635",10,7,333,2,"E",828,1,"G","true",44,2
"1636",10,7,333,3,"J",1093,1,"M","true",45,2
"1637",10,7,333,5,"H",1039,1,"N","true+1",46,2
"1638",10,7,333,5,"E",943,1,"I","true-1",47,2
"1639",10,7,333,5,"I",810,1,"N","true",48,2
"1640",10,7,333,2,"F",1201,1,"G","true-1",49,2
"1641",10,7,333,2,"G",1269,1,"I","true",50,2
"1642",10,7,333,3,"J",1057,1,"M","true",51,2
"1643",10,7,333,4,"F",1093,1,"I","true-1",52,2
"1644",10,7,333,4,"I",838,1,"N","true+1",53,2
"1645",10,7,333,2,"I",1058,1,"K","true",54,2
"1646",10,7,333,5,"G",886,1,"L","true",55,2
"1647",10,7,333,3,"E",1439,1,"H","true",56,2
"1648",10,7,333,2,"H",1237,1,"J","true",57,2
"1649",10,7,333,2,"E",1621,1,"H","true+1",58,2
"1650",10,7,333,5,"F",1126,1,"L","true+1",59,2
"1651",10,7,333,2,"J",1266,1,"L","true",61,2
"1652",10,7,333,4,"F",2077,1,"J","true",62,2
"1653",10,7,333,4,"E",1521,1,"H","true-1",64,2
"1654",10,7,333,4,"E",1796,1,"I","true",65,2
"1655",10,7,333,3,"G",2729,1,"I","true-1",66,2
"1656",10,7,333,4,"I",1771,1,"M","true",68,2
"1657",10,7,333,2,"E",1004,1,"F","true-1",69,2
"1658",10,7,333,3,"I",1409,1,"L","true",70,2
"1659",10,7,333,3,"I",1275,1,"K","true-1",71,2
"1660",10,7,333,2,"G",1588,1,"I","true",73,2
"1661",10,7,333,3,"E",2073,1,"I","true+1",74,2
"1662",10,7,333,3,"F",815,1,"I","true",75,2
"1663",10,7,333,3,"E",1326,1,"G","true-1",76,2
"1664",10,7,333,5,"H",1219,1,"L","true-1",77,2
"1665",10,7,333,4,"E",1463,1,"I","true",78,2
"1666",10,7,333,2,"G",1746,1,"H","true-1",79,2
"1667",10,7,333,5,"F",1390,1,"K","true",80,2
"1668",10,7,333,4,"I",1877,1,"L","true-1",81,2
"1669",10,7,333,5,"I",773,1,"O","true+1",82,2
"1670",10,7,333,2,"I",1230,1,"L","true+1",83,2
"1671",10,7,333,3,"F",940,1,"I","true",84,2
"1672",10,7,333,5,"H",814,1,"M","true",85,2
"1673",10,7,333,3,"H",1421,1,"J","true-1",86,2
"1674",10,7,333,4,"J",1316,1,"N","true",88,2
"1675",10,7,333,2,"H",1687,1,"K","true+1",89,2
"1676",10,7,333,5,"E",907,1,"J","true",90,2
"1677",10,7,333,5,"G",1257,1,"K","true-1",91,2
"1678",10,7,333,4,"H",1972,1,"L","true",92,2
"1679",10,7,333,4,"G",1067,1,"L","true+1",93,2
"1680",10,7,333,2,"F",1113,1,"H","true",94,2
"1681",10,7,333,3,"F",814,1,"H","true-1",95,2
"1682",10,7,333,3,"F",1053,1,"J","true+1",96,2
"1683",10,7,333,5,"I",1181,1,"M","true-1",1,3
"1684",10,7,333,5,"F",905,1,"K","true",3,3
"1685",10,7,333,2,"J",1998,1,"M","true+1",4,3
"1686",10,7,333,5,"I",882,1,"N","true",5,3
"1687",10,7,333,2,"E",779,1,"G","true",6,3
"1688",10,7,333,2,"I",997,1,"K","true",7,3
"1689",10,7,333,3,"J",2703,1,"L","true-1",8,3
"1690",10,7,333,5,"G",1406,1,"K","true-1",9,3
"1691",10,7,333,4,"G",638,1,"K","true",10,3
"1692",10,7,333,4,"E",811,1,"I","true",11,3
"1693",10,7,333,2,"F",1090,1,"H","true",12,3
"1694",10,7,333,5,"G",779,1,"L","true",13,3
"1695",10,7,333,3,"J",862,1,"M","true",15,3
"1696",10,7,333,4,"G",2748,1,"J","true-1",16,3
"1697",10,7,333,5,"H",794,1,"M","true",17,3
"1698",10,7,333,5,"E",1197,1,"I","true-1",18,3
"1699",10,7,333,4,"H",1151,1,"M","true+1",19,3
"1700",10,7,333,5,"I",737,1,"O","true+1",20,3
"1701",10,7,333,2,"H",1173,1,"J","true",21,3
"1702",10,7,333,2,"G",987,1,"J","true+1",22,3
"1703",10,7,333,2,"H",1396,1,"J","true",23,3
"1704",10,7,333,3,"G",2668,1,"K","true+1",24,3
"1705",10,7,333,2,"I",1677,1,"L","true+1",25,3
"1706",10,7,333,5,"E",879,1,"J","true",26,3
"1707",10,7,333,4,"H",1277,1,"L","true",28,3
"1708",10,7,333,3,"F",843,1,"I","true",29,3
"1709",10,7,333,4,"F",1422,1,"K","true+1",30,3
"1710",10,7,333,3,"I",1042,1,"L","true",31,3
"1711",10,7,333,5,"H",1372,1,"N","true+1",32,3
"1712",10,7,333,2,"F",895,1,"I","true+1",33,3
"1713",10,7,333,2,"J",1203,1,"L","true",34,3
"1714",10,7,333,4,"J",789,1,"O","true+1",35,3
"1715",10,7,333,4,"G",1745,1,"K","true",36,3
"1716",10,7,333,2,"G",1133,1,"H","true-1",37,3
"1717",10,7,333,3,"I",1045,1,"L","true",38,3
"1718",10,7,333,5,"F",855,1,"K","true",39,3
"1719",10,7,333,3,"E",1308,1,"I","true+1",40,3
"1720",10,7,333,4,"J",1486,1,"M","true-1",41,3
"1721",10,7,333,2,"G",1028,1,"I","true",42,3
"1722",10,7,333,4,"H",2564,1,"K","true-1",43,3
"1723",10,7,333,2,"E",1365,1,"F","true-1",44,3
"1724",10,7,333,3,"G",2009,1,"I","true-1",45,3
"1725",10,7,333,3,"J",1605,1,"N","true+1",46,3
"1726",10,7,333,5,"H",1021,1,"L","true-1",47,3
"1727",10,7,333,2,"J",1421,1,"K","true-1",48,3
"1728",10,7,333,3,"H",1287,1,"J","true-1",49,3
"1729",10,7,333,5,"I",945,1,"N","true",51,3
"1730",10,7,333,3,"F",2124,1,"J","true+1",52,3
"1731",10,7,333,5,"F",1291,1,"J","true-1",53,3
"1732",10,7,333,2,"J",1451,1,"L","true",54,3
"1733",10,7,333,4,"J",1187,1,"N","true",55,3
"1734",10,7,333,5,"E",1147,1,"J","true",56,3
"1735",10,7,333,4,"E",853,1,"J","true+1",57,3
"1736",10,7,333,2,"I",978,1,"K","true",58,3
"1737",10,7,333,4,"I",1610,1,"M","true",59,3
"1738",10,7,333,5,"G",1139,1,"M","true+1",60,3
"1739",10,7,333,2,"H",1491,1,"K","true+1",61,3
"1740",10,7,333,3,"I",2283,1,"K","true-1",62,3
"1741",10,7,333,3,"H",2050,1,"L","true+1",63,3
"1742",10,7,333,3,"J",2005,1,"M","true",64,3
"1743",10,7,333,3,"E",1873,1,"H","true",65,3
"1744",10,7,333,4,"F",1130,1,"J","true",66,3
"1745",10,7,333,2,"H",1673,1,"I","true-1",67,3
"1746",10,7,333,4,"J",1323,1,"N","true",68,3
"1747",10,7,333,4,"H",1841,1,"L","true",69,3
"1748",10,7,333,3,"E",1204,1,"G","true-1",70,3
"1749",10,7,333,2,"G",1102,1,"I","true",71,3
"1750",10,7,333,2,"F",1473,1,"G","true-1",72,3
"1751",10,7,333,5,"F",1311,1,"L","true+1",73,3
"1752",10,7,333,3,"H",1098,1,"K","true",74,3
"1753",10,7,333,2,"F",1316,1,"H","true",75,3
"1754",10,7,333,4,"F",935,1,"I","true-1",76,3
"1755",10,7,333,4,"I",1361,1,"M","true",77,3
"1756",10,7,333,5,"E",1164,1,"K","true+1",78,3
"1757",10,7,333,2,"E",1199,1,"G","true",79,3
"1758",10,7,333,5,"G",809,1,"L","true",80,3
"1759",10,7,333,5,"H",1023,1,"M","true",81,3
"1760",10,7,333,4,"E",1142,1,"I","true",82,3
"1761",10,7,333,4,"I",1255,1,"L","true-1",83,3
"1762",10,7,333,3,"G",1111,1,"J","true",85,3
"1763",10,7,333,3,"E",1699,1,"H","true",86,3
"1764",10,7,333,3,"F",1233,1,"H","true-1",87,3
"1765",10,7,333,3,"G",857,1,"J","true",88,3
"1766",10,7,333,2,"E",1230,1,"H","true+1",89,3
"1767",10,7,333,3,"I",1924,1,"M","true+1",90,3
"1768",10,7,333,4,"I",1316,1,"N","true+1",91,3
"1769",10,7,333,3,"F",855,1,"I","true",92,3
"1770",10,7,333,4,"F",2029,1,"J","true",93,3
"1771",10,7,333,3,"H",852,1,"K","true",94,3
"1772",10,7,333,4,"G",970,1,"L","true+1",95,3
"1773",10,7,333,4,"E",1657,1,"H","true-1",96,3
"1774",10,7,333,4,"J",1344,1,"N","true",1,4
"1775",10,7,333,3,"G",2049,1,"K","true+1",2,4
"1776",10,7,333,2,"F",972,1,"I","true+1",3,4
"1777",10,7,333,4,"F",1811,1,"K","true+1",4,4
"1778",10,7,333,5,"H",1434,1,"L","true-1",5,4
"1779",10,7,333,4,"F",1863,1,"J","true",6,4
"1780",10,7,333,5,"G",1149,1,"L","true",7,4
"1781",10,7,333,2,"H",1415,1,"J","true",8,4
"1782",10,7,333,2,"I",1394,1,"L","true+1",9,4
"1783",10,7,333,4,"E",1180,1,"I","true",11,4
"1784",10,7,333,2,"I",1147,1,"J","true-1",12,4
"1785",10,7,333,4,"J",924,1,"O","true+1",13,4
"1786",10,7,333,2,"E",1292,1,"H","true+1",14,4
"1787",10,7,333,3,"E",1924,1,"I","true+1",15,4
"1788",10,7,333,4,"F",2276,1,"I","true-1",16,4
"1789",10,7,333,2,"G",1298,1,"I","true",17,4
"1790",10,7,333,5,"G",931,1,"M","true+1",18,4
"1791",10,7,333,5,"E",1044,1,"I","true-1",19,4
"1792",10,7,333,4,"G",2566,1,"J","true-1",20,4
"1793",10,7,333,2,"J",999,1,"K","true-1",21,4
"1794",10,7,333,2,"G",922,1,"I","true",22,4
"1795",10,7,333,4,"G",1882,1,"K","true",23,4
"1796",10,7,333,2,"I",1588,1,"K","true",24,4
"1797",10,7,333,3,"E",1137,1,"G","true-1",25,4
"1798",10,7,333,5,"G",850,1,"L","true",26,4
"1799",10,7,333,3,"G",1366,1,"I","true-1",27,4
"1800",10,7,333,2,"F",1657,1,"G","true-1",28,4
"1801",10,7,333,3,"H",841,1,"K","true",29,4
"1802",10,7,333,4,"H",1709,1,"L","true",30,4
"1803",10,7,333,3,"F",1260,1,"H","true-1",31,4
"1804",10,7,333,5,"G",854,1,"K","true-1",32,4
"1805",10,7,333,2,"J",1916,1,"M","true+1",33,4
"1806",10,7,333,3,"I",1507,1,"K","true-1",34,4
"1807",10,7,333,3,"F",987,1,"I","true",35,4
"1808",10,7,333,4,"E",1085,1,"J","true+1",36,4
"1809",10,7,333,4,"I",1693,1,"M","true",37,4
"1810",10,7,333,2,"I",996,1,"K","true",39,4
"1811",10,7,333,2,"E",926,1,"G","true",40,4
"1812",10,7,333,2,"G",1046,1,"J","true+1",41,4
"1813",10,7,333,5,"F",937,1,"K","true",42,4
"1814",10,7,333,3,"E",995,1,"H","true",43,4
"1815",10,7,333,4,"I",1077,1,"M","true",44,4
"1816",10,7,333,2,"J",1229,1,"L","true",45,4
"1817",10,7,333,2,"H",1027,1,"K","true+1",46,4
"1818",10,7,333,3,"G",1019,1,"J","true",47,4
"1819",10,7,333,4,"G",1393,1,"L","true+1",48,4
"1820",10,7,333,4,"H",993,1,"M","true+1",49,4
"1821",10,7,333,2,"J",1067,1,"L","true",50,4
"1822",10,7,333,3,"H",1170,1,"K","true",51,4
"1823",10,7,333,2,"H",1206,1,"J","true",52,4
"1824",10,7,333,2,"E",1098,1,"F","true-1",53,4
"1825",10,7,333,5,"H",1252,1,"M","true",54,4
"1826",10,7,333,4,"F",1677,1,"J","true",55,4
"1827",10,7,333,5,"H",824,1,"N","true+1",56,4
"1828",10,7,333,3,"F",1505,1,"J","true+1",57,4
"1829",10,7,333,3,"I",970,1,"L","true",58,4
"1830",10,7,333,5,"I",817,1,"O","true+1",59,4
"1831",10,7,333,5,"F",921,1,"K","true",60,4
"1832",10,7,333,3,"I",873,1,"L","true",61,4
"1833",10,7,333,5,"F",914,1,"L","true+1",62,4
"1834",10,7,333,3,"J",1369,1,"M","true",63,4
"1835",10,7,333,4,"I",868,1,"N","true+1",64,4
"1836",10,7,333,2,"F",1100,1,"H","true",66,4
"1837",10,7,333,3,"I",1054,1,"M","true+1",67,4
"1838",10,7,333,3,"G",1162,1,"J","true",68,4
"1839",10,7,333,3,"J",1030,1,"M","true",69,4
"1840",10,7,333,2,"E",1062,1,"G","true",70,4
"1841",10,7,333,5,"E",1019,1,"K","true+1",71,4
"1842",10,7,333,4,"J",1337,1,"N","true",72,4
"1843",10,7,333,4,"H",1569,1,"L","true",73,4
"1844",10,7,333,4,"J",1427,1,"M","true-1",74,4
"1845",10,7,333,4,"H",1063,1,"K","true-1",75,4
"1846",10,7,333,3,"F",788,1,"I","true",76,4
"1847",10,7,333,3,"E",1207,1,"H","true",77,4
"1848",10,7,333,5,"I",1226,1,"N","true",78,4
"1849",10,7,333,5,"E",847,1,"J","true",79,4
"1850",10,7,333,5,"F",987,1,"J","true-1",80,4
"1851",10,7,333,3,"J",1589,1,"L","true-1",81,4
"1852",10,7,333,5,"I",1034,1,"N","true",82,4
"1853",10,7,333,3,"H",2379,1,"L","true+1",83,4
"1854",10,7,333,2,"G",2080,1,"H","true-1",84,4
"1855",10,7,333,4,"I",1353,1,"L","true-1",87,4
"1856",10,7,333,5,"I",930,1,"M","true-1",88,4
"1857",10,7,333,2,"H",1419,1,"I","true-1",89,4
"1858",10,7,333,5,"E",1126,1,"J","true",90,4
"1859",10,7,333,3,"J",1581,1,"N","true+1",91,4
"1860",10,7,333,4,"G",1849,1,"K","true",92,4
"1861",10,7,333,3,"H",1445,1,"J","true-1",93,4
"1862",10,7,333,4,"E",1588,1,"H","true-1",94,4
"1863",10,7,333,5,"H",866,1,"M","true",95,4
"1864",10,7,333,4,"E",2961,1,"I","true",96,4
"1865",10,8,333,3,"F",1300,1,"H","true-1",1,2
"1866",10,8,333,4,"G",1285,1,"K","true",2,2
"1867",10,8,333,2,"J",1204,1,"L","true",3,2
"1868",10,8,333,5,"H",726,1,"M","true",4,2
"1869",10,8,333,5,"I",1047,1,"N","true",6,2
"1870",10,8,333,5,"H",994,1,"L","true-1",7,2
"1871",10,8,333,5,"F",996,1,"K","true",8,2
"1872",10,8,333,4,"F",1239,1,"K","true+1",9,2
"1873",10,8,333,4,"H",958,1,"M","true+1",10,2
"1874",10,8,333,5,"E",803,1,"J","true",11,2
"1875",10,8,333,4,"I",1121,1,"L","true-1",12,2
"1876",10,8,333,2,"E",1006,1,"G","true",13,2
"1877",10,8,333,4,"H",1451,1,"L","true",14,2
"1878",10,8,333,4,"F",2155,1,"J","true",15,2
"1879",10,8,333,3,"E",1582,1,"I","true+1",16,2
"1880",10,8,333,4,"G",1443,1,"K","true",18,2
"1881",10,8,333,5,"F",1066,1,"L","true+1",19,2
"1882",10,8,333,4,"E",894,1,"J","true+1",20,2
"1883",10,8,333,4,"H",1258,1,"K","true-1",21,2
"1884",10,8,333,3,"E",1005,1,"H","true",22,2
"1885",10,8,333,2,"I",1026,1,"K","true",23,2
"1886",10,8,333,3,"F",753,1,"I","true",24,2
"1887",10,8,333,3,"H",1527,1,"L","true+1",25,2
"1888",10,8,333,4,"J",2058,1,"M","true-1",26,2
"1889",10,8,333,2,"F",815,1,"I","true+1",27,2
"1890",10,8,333,3,"G",942,1,"K","true+1",28,2
"1891",10,8,333,5,"I",1088,1,"M","true-1",29,2
"1892",10,8,333,3,"J",1147,1,"N","true+1",31,2
"1893",10,8,333,2,"G",708,1,"I","true",32,2
"1894",10,8,333,4,"F",1739,1,"I","true-1",33,2
"1895",10,8,333,3,"E",999,1,"G","true-1",34,2
"1896",10,8,333,4,"J",1522,1,"N","true",35,2
"1897",10,8,333,3,"G",1435,1,"J","true",37,2
"1898",10,8,333,5,"G",1904,1,"M","true+1",38,2
"1899",10,8,333,3,"J",1348,1,"M","true",39,2
"1900",10,8,333,5,"E",1757,1,"K","true+1",40,2
"1901",10,8,333,3,"J",811,1,"M","true",41,2
"1902",10,8,333,3,"H",2578,1,"J","true-1",42,2
"1903",10,8,333,5,"E",1238,1,"I","true-1",43,2
"1904",10,8,333,5,"G",1245,1,"K","true-1",44,2
"1905",10,8,333,4,"I",1269,1,"N","true+1",45,2
"1906",10,8,333,2,"F",1250,1,"G","true-1",46,2
"1907",10,8,333,5,"I",1068,1,"N","true",47,2
"1908",10,8,333,2,"I",1018,1,"J","true-1",48,2
"1909",10,8,333,4,"I",1487,1,"M","true",49,2
"1910",10,8,333,3,"F",1253,1,"J","true+1",50,2
"1911",10,8,333,2,"H",1366,1,"I","true-1",51,2
"1912",10,8,333,3,"E",866,1,"H","true",52,2
"1913",10,8,333,5,"F",1284,1,"J","true-1",54,2
"1914",10,8,333,2,"E",939,1,"G","true",55,2
"1915",10,8,333,4,"J",1069,1,"O","true+1",56,2
"1916",10,8,333,5,"H",787,1,"M","true",57,2
"1917",10,8,333,4,"H",1254,1,"L","true",58,2
"1918",10,8,333,4,"E",1001,1,"I","true",59,2
"1919",10,8,333,2,"G",980,1,"H","true-1",60,2
"1920",10,8,333,3,"I",964,1,"K","true-1",61,2
"1921",10,8,333,2,"H",907,1,"K","true+1",62,2
"1922",10,8,333,3,"H",623,1,"K","true",63,2
"1923",10,8,333,5,"G",922,1,"L","true",64,2
"1924",10,8,333,4,"E",858,1,"I","true",65,2
"1925",10,8,333,2,"F",999,1,"H","true",66,2
"1926",10,8,333,5,"G",699,1,"L","true",67,2
"1927",10,8,333,4,"G",728,1,"L","true+1",68,2
"1928",10,8,333,5,"I",850,1,"O","true+1",69,2
"1929",10,8,333,5,"H",846,1,"N","true+1",70,2
"1930",10,8,333,2,"J",1242,1,"K","true-1",71,2
"1931",10,8,333,4,"E",995,1,"H","true-1",72,2
"1932",10,8,333,5,"F",813,1,"K","true",73,2
"1933",10,8,333,2,"J",988,1,"M","true+1",74,2
"1934",10,8,333,2,"I",1070,1,"L","true+1",75,2
"1935",10,8,333,4,"F",1724,1,"J","true",76,2
"1936",10,8,333,3,"I",1253,1,"L","true",77,2
"1937",10,8,333,3,"I",1247,1,"M","true+1",78,2
"1938",10,8,333,2,"G",718,1,"I","true",80,2
"1939",10,8,333,2,"E",1822,1,"H","true+1",81,2
"1940",10,8,333,3,"G",1038,1,"I","true-1",82,2
"1941",10,8,333,2,"J",1951,1,"L","true",83,2
"1942",10,8,333,3,"I",819,1,"L","true",84,2
"1943",10,8,333,2,"E",1125,1,"F","true-1",85,2
"1944",10,8,333,2,"H",948,1,"J","true",86,2
"1945",10,8,333,3,"F",1087,1,"I","true",87,2
"1946",10,8,333,4,"G",1527,1,"J","true-1",88,2
"1947",10,8,333,2,"F",1131,1,"H","true",89,2
"1948",10,8,333,2,"H",1442,1,"J","true",90,2
"1949",10,8,333,3,"H",1322,1,"K","true",91,2
"1950",10,8,333,5,"E",718,1,"J","true",92,2
"1951",10,8,333,4,"J",1078,1,"N","true",93,2
"1952",10,8,333,4,"I",1037,1,"M","true",94,2
"1953",10,8,333,3,"G",774,1,"J","true",95,2
"1954",10,8,333,2,"I",1054,1,"K","true",96,2
"1955",10,8,333,4,"J",701,1,"O","true+1",1,3
"1956",10,8,333,5,"I",803,1,"N","true",2,3
"1957",10,8,333,2,"I",2305,1,"L","true+1",3,3
"1958",10,8,333,4,"H",1499,1,"L","true",4,3
"1959",10,8,333,3,"F",723,1,"I","true",5,3
"1960",10,8,333,3,"E",1372,1,"H","true",6,3
"1961",10,8,333,3,"F",769,1,"I","true",7,3
"1962",10,8,333,3,"J",777,1,"M","true",8,3
"1963",10,8,333,5,"H",852,1,"M","true",9,3
"1964",10,8,333,5,"H",1447,1,"N","true+1",11,3
"1965",10,8,333,4,"E",1374,1,"I","true",12,3
"1966",10,8,333,3,"J",814,1,"M","true",14,3
"1967",10,8,333,4,"F",2333,1,"I","true-1",15,3
"1968",10,8,333,2,"J",1307,1,"L","true",16,3
"1969",10,8,333,4,"I",1597,1,"M","true",17,3
"1970",10,8,333,4,"G",2244,1,"L","true+1",20,3
"1971",10,8,333,4,"F",2330,1,"J","true",23,3
"1972",10,8,333,5,"E",1199,1,"I","true-1",24,3
"1973",10,8,333,2,"J",1522,1,"L","true",26,3
"1974",10,8,333,2,"H",1581,1,"K","true+1",27,3
"1975",10,8,333,3,"H",873,1,"K","true",28,3
"1976",10,8,333,5,"G",881,1,"M","true+1",29,3
"1977",10,8,333,4,"F",931,1,"J","true",30,3
"1978",10,8,333,5,"I",1356,1,"M","true-1",31,3
"1979",10,8,333,3,"F",1693,1,"H","true-1",32,3
"1980",10,8,333,3,"E",1418,1,"I","true+1",33,3
"1981",10,8,333,2,"E",933,1,"G","true",34,3
"1982",10,8,333,2,"F",838,1,"I","true+1",35,3
"1983",10,8,333,5,"F",2025,1,"J","true-1",36,3
"1984",10,8,333,4,"H",1017,1,"K","true-1",37,3
"1985",10,8,333,2,"I",1695,1,"J","true-1",38,3
"1986",10,8,333,2,"G",828,1,"I","true",39,3
"1987",10,8,333,2,"H",1549,1,"J","true",40,3
"1988",10,8,333,2,"G",1676,1,"J","true+1",41,3
"1989",10,8,333,3,"I",1518,1,"M","true+1",42,3
"1990",10,8,333,2,"I",1247,1,"K","true",43,3
"1991",10,8,333,3,"I",817,1,"L","true",44,3
"1992",10,8,333,2,"H",1197,1,"J","true",47,3
"1993",10,8,333,4,"I",1710,1,"M","true",48,3
"1994",10,8,333,4,"G",1477,1,"K","true",49,3
"1995",10,8,333,3,"F",1121,1,"J","true+1",50,3
"1996",10,8,333,3,"G",1591,1,"I","true-1",51,3
"1997",10,8,333,5,"F",804,1,"K","true",52,3
"1998",10,8,333,5,"E",1074,1,"K","true+1",53,3
"1999",10,8,333,3,"H",1337,1,"K","true",54,3
"2000",10,8,333,2,"H",1511,1,"I","true-1",55,3
"2001",10,8,333,5,"E",849,1,"J","true",56,3
"2002",10,8,333,5,"H",853,1,"M","true",57,3
"2003",10,8,333,4,"J",1186,1,"N","true",58,3
"2004",10,8,333,5,"G",938,1,"L","true",59,3
"2005",10,8,333,3,"I",1444,1,"K","true-1",60,3
"2006",10,8,333,4,"I",1156,1,"L","true-1",61,3
"2007",10,8,333,3,"E",1358,1,"G","true-1",62,3
"2008",10,8,333,5,"G",825,1,"L","true",63,3
"2009",10,8,333,3,"I",842,1,"L","true",64,3
"2010",10,8,333,4,"H",2445,1,"L","true",65,3
"2011",10,8,333,2,"E",1020,1,"H","true+1",66,3
"2012",10,8,333,2,"I",2011,1,"K","true",67,3
"2013",10,8,333,3,"G",969,1,"J","true",68,3
"2014",10,8,333,5,"I",871,1,"O","true+1",69,3
"2015",10,8,333,4,"E",1759,1,"H","true-1",70,3
"2016",10,8,333,3,"G",1110,1,"J","true",71,3
"2017",10,8,333,2,"G",1410,1,"H","true-1",72,3
"2018",10,8,333,4,"J",2116,1,"M","true-1",73,3
"2019",10,8,333,3,"J",2306,1,"L","true-1",74,3
"2020",10,8,333,2,"G",772,1,"I","true",75,3
"2021",10,8,333,3,"G",1276,1,"K","true+1",76,3
"2022",10,8,333,3,"E",1132,1,"H","true",77,3
"2023",10,8,333,4,"G",1396,1,"J","true-1",78,3
"2024",10,8,333,2,"J",1140,1,"K","true-1",79,3
"2025",10,8,333,2,"J",1804,1,"M","true+1",80,3
"2026",10,8,333,4,"E",946,1,"J","true+1",81,3
"2027",10,8,333,4,"G",2661,1,"K","true",82,3
"2028",10,8,333,2,"E",1101,1,"G","true",83,3
"2029",10,8,333,2,"F",1959,1,"G","true-1",84,3
"2030",10,8,333,5,"F",1021,1,"K","true",85,3
"2031",10,8,333,3,"H",1403,1,"J","true-1",86,3
"2032",10,8,333,4,"J",1100,1,"N","true",87,3
"2033",10,8,333,5,"E",862,1,"J","true",88,3
"2034",10,8,333,3,"J",1325,1,"N","true+1",89,3
"2035",10,8,333,2,"F",898,1,"H","true",90,3
"2036",10,8,333,5,"I",1190,1,"N","true",91,3
"2037",10,8,333,2,"F",1022,1,"H","true",92,3
"2038",10,8,333,4,"E",868,1,"I","true",93,3
"2039",10,8,333,2,"E",1188,1,"F","true-1",94,3
"2040",10,8,333,4,"H",1564,1,"M","true+1",95,3
"2041",10,8,333,5,"H",941,1,"L","true-1",96,3
"2042",10,8,333,3,"I",888,1,"L","true",1,4
"2043",10,8,333,4,"I",819,1,"L","true-1",2,4
"2044",10,8,333,3,"F",1107,1,"H","true-1",3,4
"2045",10,8,333,5,"E",862,1,"J","true",4,4
"2046",10,8,333,5,"F",1524,1,"L","true+1",5,4
"2047",10,8,333,3,"F",1879,1,"J","true+1",6,4
"2048",10,8,333,5,"G",753,1,"L","true",7,4
"2049",10,8,333,3,"E",1198,1,"G","true-1",8,4
"2050",10,8,333,3,"I",2423,1,"M","true+1",9,4
"2051",10,8,333,5,"G",1891,1,"K","true-1",10,4
"2052",10,8,333,2,"J",1118,1,"K","true-1",11,4
"2053",10,8,333,3,"G",803,1,"J","true",12,4
"2054",10,8,333,4,"F",1922,1,"J","true",13,4
"2055",10,8,333,2,"H",2146,1,"J","true",14,4
"2056",10,8,333,4,"J",1236,1,"N","true",15,4
"2057",10,8,333,3,"E",1828,1,"I","true+1",16,4
"2058",10,8,333,4,"F",917,1,"K","true+1",17,4
"2059",10,8,333,3,"F",812,1,"I","true",18,4
"2060",10,8,333,2,"F",899,1,"H","true",19,4
"2061",10,8,333,5,"H",870,1,"N","true+1",20,4
"2062",10,8,333,3,"J",1086,1,"M","true",21,4
"2063",10,8,333,2,"I",1222,1,"K","true",22,4
"2064",10,8,333,3,"F",795,1,"I","true",23,4
"2065",10,8,333,2,"F",775,1,"H","true",24,4
"2066",10,8,333,5,"I",1121,1,"M","true-1",25,4
"2067",10,8,333,4,"G",1126,1,"L","true+1",26,4
"2068",10,8,333,4,"J",965,1,"O","true+1",27,4
"2069",10,8,333,2,"G",1515,1,"J","true+1",28,4
"2070",10,8,333,3,"J",1847,1,"L","true-1",30,4
"2071",10,8,333,2,"F",2227,1,"G","true-1",31,4
"2072",10,8,333,2,"H",2250,1,"I","true-1",32,4
"2073",10,8,333,5,"E",671,1,"J","true",34,4
"2074",10,8,333,2,"I",1667,1,"J","true-1",35,4
"2075",10,8,333,2,"H",964,1,"J","true",36,4
"2076",10,8,333,2,"G",1202,1,"H","true-1",37,4
"2077",10,8,333,2,"G",781,1,"I","true",38,4
"2078",10,8,333,2,"H",1046,1,"K","true+1",39,4
"2079",10,8,333,4,"F",825,1,"I","true-1",40,4
"2080",10,8,333,4,"I",1130,1,"M","true",41,4
"2081",10,8,333,5,"I",850,1,"O","true+1",42,4
"2082",10,8,333,2,"I",1214,1,"K","true",43,4
"2083",10,8,333,3,"J",986,1,"N","true+1",44,4
"2084",10,8,333,4,"I",1164,1,"M","true",45,4
"2085",10,8,333,4,"J",1257,1,"M","true-1",46,4
"2086",10,8,333,3,"H",1099,1,"L","true+1",47,4
"2087",10,8,333,5,"H",1125,1,"M","true",48,4
"2088",10,8,333,4,"E",1476,1,"H","true-1",49,4
"2089",10,8,333,5,"E",871,1,"I","true-1",50,4
"2090",10,8,333,4,"H",775,1,"K","true-1",51,4
"2091",10,8,333,2,"E",1207,1,"H","true+1",52,4
